,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_early_stopping_rounds,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
144,0.9172499974568685,0.02013663009499031,0.036505540211995445,0.0037785806466833468,0.5,40,0.1,3,1,100,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9080613987152106,0.8532944367805959,0.826800796630864,0.8627188773755569,0.03383722233649003,233
145,0.9317952791849772,0.02205187448002915,0.03233114878336588,0.003048980601151162,0.5,40,0.1,3,1,100,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.9100266741691279,0.8520581647239331,0.8227443333090086,0.8616097240673565,0.03626730364872942,249
146,2.648958683013916,0.016307874269594878,0.0910795529683431,0.00778147385768138,0.5,40,0.1,3,1,300,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.9108972591402809,0.8586569243460391,0.8426946793834486,0.8707496209565896,0.029126997268947134,21
147,2.695758024851481,0.004119232901819483,0.09059683481852214,0.008493372544905982,0.5,40,0.1,3,1,300,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9121194139568369,0.8580486856557024,0.842214917167448,0.8707943389266625,0.029927673100572243,17
148,4.3743735154469805,0.02228639687983725,0.1482881704966227,0.011536372249559654,0.5,40,0.1,3,1,500,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9104119238410714,0.8601864772903234,0.8278090302021813,0.8661358104445255,0.033983872970515604,149
149,4.471838712692261,0.007618763269231259,0.15572611490885416,0.004299609685639655,0.5,40,0.1,3,1,500,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9107742086730932,0.8590511661181754,0.8418353916217022,0.8705535888043237,0.02929584065869423,23
150,0.9070833524068197,0.008015754039303076,0.03285344441731771,0.003702503049158922,0.5,40,0.1,3,3,100,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9086300052484405,0.8537610161235492,0.8183628783696816,0.8602512999138904,0.03713606859910246,269
151,0.9338095982869467,0.01732547829444832,0.03326574961344401,0.001396744681934608,0.5,40,0.1,3,3,100,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.9098992058152086,0.8522126721153905,0.8256972951463319,0.8626030576923104,0.03515167634125165,237
152,2.63911501566569,0.014550694194900156,0.09548767407735188,0.01253875390505293,0.5,40,0.1,3,3,300,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.9111066501816834,0.860279805460966,0.8310914013394542,0.8674926189940346,0.03306184629970598,101
153,2.710038661956787,0.033011224998829254,0.09081832567850749,0.00794841150658243,0.5,40,0.1,3,3,300,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9125938280592821,0.8577760231053899,0.8309285649382039,0.867099472034292,0.03398527941237813,111
154,4.354681412378947,0.015960398296956675,0.14894882837931314,0.014150694450076214,0.5,40,0.1,3,3,500,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9096934671925656,0.8617021378049683,0.8337407658393322,0.8683787902789554,0.03136491114719509,69
155,4.467521746953328,0.028752196363159812,0.14802002906799316,0.013331305155327189,0.5,40,0.1,3,3,500,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9116922566666961,0.8602977688379292,0.8451486794454304,0.8723795683166852,0.028477936797156843,1
156,1.090099811553955,0.009604945710529977,0.03954267501831055,0.0032290654054767183,0.5,40,0.1,4,1,100,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9099792611635276,0.8567177241160144,0.8376240021916703,0.8681069958237374,0.030617070486308632,71
157,1.13321852684021,0.013328922846552977,0.04079318046569824,0.0034859720819300035,0.5,40,0.1,4,1,100,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.9100860256838024,0.8560037978560018,0.8424341662121588,0.8695079965839877,0.02922289125504699,31
158,3.181290547053019,0.028058931064491584,0.11565430959065755,0.009876758707282645,0.5,40,0.1,4,1,300,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.91007945644165,0.8598280718871009,0.8336057984972595,0.86783777560867,0.031729813584171394,89
159,3.2804550329844155,0.013007085615568239,0.1160131295522054,0.009291052979322844,0.5,40,0.1,4,1,300,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9111221796372667,0.8590894067771898,0.8465410886852128,0.8722508916998898,0.027959468773770937,3
160,5.276169220606486,0.0035464693482558434,0.19281729062398276,0.01448073327347411,0.5,40,0.1,4,1,500,reg:linear,0.4,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9076015046939995,0.8600861636463933,0.8206965306812463,0.8627947330072131,0.03553046474999641,225
161,5.4309154351552325,0.009225996305222537,0.20434165000915527,0.002752755494713192,0.5,40,0.1,4,1,500,reg:linear,0.5,"{'colsample_bytree': 0.5, 'early_stopping_rounds': 40, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.908213462365899,0.8599912649721948,0.8342479299601927,0.8674842190994289,0.03065760663826103,105
